0,0.293324
3,0.255261
6,0.241303
9,0.234392
12,0.229871
15,0.226354
18,0.223320
21,0.220543
24,0.217923
27,0.215415
30,0.213001
33,0.210680
36,0.208454
39,0.206329
42,0.204311
45,0.202402
48,0.200603
51,0.198915
54,0.197333
57,0.195854
60,0.194474
63,0.193187
66,0.191986
69,0.190867
72,0.189823
75,0.188849
78,0.187940
81,0.187090
84,0.186296
87,0.185552
90,0.184855
93,0.184201
96,0.183587
99,0.183010
102,0.182466
105,0.181954
108,0.181470
111,0.181014
114,0.180582
117,0.180173
120,0.179786
123,0.179419
126,0.179070
129,0.178738
132,0.178422
135,0.178121
138,0.177835
141,0.177561
144,0.177300
147,0.177050
150,0.176811
153,0.176582
156,0.176363
159,0.176153
162,0.175951
165,0.175757
168,0.175571
171,0.175392
174,0.175220
177,0.175054
180,0.174894
183,0.174740
186,0.174591
189,0.174448
192,0.174309
195,0.174175
198,0.174045
201,0.173920
204,0.173799
207,0.173682
210,0.173568
213,0.173458
216,0.173351
219,0.173247
222,0.173147
225,0.173049
228,0.172954
231,0.172862
234,0.172773
237,0.172686
240,0.172601
243,0.172519
246,0.172439
249,0.172361
252,0.172285
255,0.172211
258,0.172139
261,0.172068
264,0.172000
267,0.171933
270,0.171867
273,0.171804
276,0.171741
279,0.171681
282,0.171621
285,0.171563
288,0.171507
291,0.171451
294,0.171397
297,0.171344
