0,0.327539
2,0.217948
4,0.217350
6,0.216847
8,0.216403
10,0.216001
12,0.215631
14,0.215285
16,0.214960
18,0.214652
20,0.214358
22,0.214076
24,0.213806
26,0.213545
28,0.213294
30,0.213050
32,0.212813
34,0.212583
36,0.212359
38,0.212141
40,0.211928
42,0.211720
44,0.211516
46,0.211316
48,0.211121
50,0.210929
52,0.210740
54,0.210555
56,0.210373
58,0.210195
60,0.210019
62,0.209845
64,0.209675
66,0.209506
68,0.209341
70,0.209177
72,0.209016
74,0.208856
76,0.208699
78,0.208544
80,0.208390
82,0.208239
84,0.208089
86,0.207941
88,0.207794
90,0.207649
92,0.207506
94,0.207364
96,0.207223
98,0.207084
100,0.206946
102,0.206809
104,0.206674
106,0.206540
108,0.206407
110,0.206275
112,0.206145
114,0.206015
116,0.205887
118,0.205760
120,0.205633
122,0.205508
124,0.205383
126,0.205260
128,0.205137
130,0.205016
132,0.204895
134,0.204775
136,0.204656
138,0.204538
140,0.204421
142,0.204304
144,0.204188
146,0.204073
148,0.203959
150,0.203845
152,0.203732
154,0.203620
156,0.203508
158,0.203397
160,0.203287
162,0.203178
164,0.203069
166,0.202960
168,0.202852
170,0.202745
172,0.202639
174,0.202533
176,0.202427
178,0.202322
180,0.202218
182,0.202114
184,0.202011
186,0.201908
188,0.201806
190,0.201704
192,0.201603
194,0.201502
196,0.201402
198,0.201302
200,0.201203
202,0.201104
204,0.201005
206,0.200907
208,0.200809
210,0.200712
212,0.200615
214,0.200519
216,0.200423
218,0.200327
220,0.200232
222,0.200137
224,0.200043
226,0.199949
228,0.199855
230,0.199762
232,0.199669
234,0.199576
236,0.199484
238,0.199392
240,0.199301
242,0.199209
244,0.199118
246,0.199028
248,0.198938
250,0.198848
252,0.198758
254,0.198669
256,0.198580
258,0.198491
260,0.198403
262,0.198315
264,0.198227
266,0.198139
268,0.198052
270,0.197965
272,0.197878
274,0.197792
276,0.197706
278,0.197620
280,0.197534
282,0.197449
284,0.197364
286,0.197279
288,0.197194
290,0.197110
292,0.197026
294,0.196942
296,0.196858
298,0.196775
300,0.196692
302,0.196609
304,0.196526
306,0.196444
308,0.196361
310,0.196279
312,0.196198
314,0.196116
316,0.196035
318,0.195954
320,0.195873
322,0.195792
324,0.195711
326,0.195631
328,0.195551
330,0.195471
332,0.195391
334,0.195312
336,0.195233
338,0.195153
340,0.195074
342,0.194996
344,0.194917
346,0.194839
348,0.194761
350,0.194683
352,0.194605
354,0.194527
356,0.194450
358,0.194373
360,0.194295
362,0.194218
364,0.194142
366,0.194065
368,0.193989
370,0.193913
372,0.193836
374,0.193760
376,0.193685
378,0.193609
380,0.193534
382,0.193458
384,0.193383
386,0.193308
388,0.193234
390,0.193159
392,0.193084
394,0.193010
396,0.192936
398,0.192862
400,0.192788
402,0.192714
404,0.192641
406,0.192567
408,0.192494
410,0.192421
412,0.192348
414,0.192275
416,0.192202
418,0.192129
420,0.192057
422,0.191985
424,0.191912
426,0.191840
428,0.191768
430,0.191697
432,0.191625
434,0.191553
436,0.191482
438,0.191411
440,0.191340
442,0.191269
444,0.191198
446,0.191127
448,0.191056
450,0.190986
452,0.190915
454,0.190845
456,0.190775
458,0.190705
460,0.190635
462,0.190565
464,0.190495
466,0.190426
468,0.190356
470,0.190287
472,0.190218
474,0.190149
476,0.190080
478,0.190011
480,0.189942
482,0.189873
484,0.189805
486,0.189736
488,0.189668
490,0.189600
492,0.189532
494,0.189464
496,0.189396
498,0.189328
500,0.189260
502,0.189193
504,0.189125
506,0.189058
508,0.188991
510,0.188923
512,0.188856
514,0.188789
516,0.188723
518,0.188656
520,0.188589
522,0.188523
524,0.188456
526,0.188390
528,0.188323
530,0.188257
532,0.188191
534,0.188125
536,0.188059
538,0.187993
540,0.187928
542,0.187862
544,0.187797
546,0.187731
548,0.187666
550,0.187601
552,0.187535
554,0.187470
556,0.187405
558,0.187341
560,0.187276
562,0.187211
564,0.187146
566,0.187082
568,0.187017
570,0.186953
572,0.186889
574,0.186825
576,0.186761
578,0.186696
580,0.186633
582,0.186569
584,0.186505
586,0.186441
588,0.186378
590,0.186314
592,0.186251
594,0.186187
596,0.186124
598,0.186061
600,0.185998
602,0.185935
604,0.185872
606,0.185809
608,0.185746
610,0.185683
612,0.185621
614,0.185558
616,0.185496
618,0.185433
620,0.185371
622,0.185309
624,0.185246
626,0.185184
628,0.185122
630,0.185060
632,0.184998
634,0.184937
636,0.184875
638,0.184813
640,0.184752
642,0.184690
644,0.184629
646,0.184567
648,0.184506
650,0.184445
652,0.184383
654,0.184322
656,0.184261
658,0.184200
660,0.184139
662,0.184079
664,0.184018
666,0.183957
668,0.183896
670,0.183836
672,0.183775
674,0.183715
676,0.183655
678,0.183594
680,0.183534
682,0.183474
684,0.183414
686,0.183354
688,0.183294
690,0.183234
692,0.183174
694,0.183114
696,0.183054
698,0.182995
700,0.182935
702,0.182876
704,0.182816
706,0.182757
708,0.182697
710,0.182638
712,0.182579
714,0.182520
716,0.182461
718,0.182402
720,0.182343
722,0.182284
724,0.182225
726,0.182166
728,0.182107
730,0.182048
732,0.181990
734,0.181931
736,0.181873
738,0.181814
740,0.181756
742,0.181697
744,0.181639
746,0.181581
748,0.181523
750,0.181464
752,0.181406
754,0.181348
756,0.181290
758,0.181232
760,0.181174
762,0.181117
764,0.181059
766,0.181001
768,0.180943
770,0.180886
772,0.180828
774,0.180771
776,0.180713
778,0.180656
780,0.180598
782,0.180541
784,0.180484
786,0.180427
788,0.180369
790,0.180312
792,0.180255
794,0.180198
796,0.180141
798,0.180084
800,0.180028
802,0.179971
804,0.179914
806,0.179857
808,0.179800
810,0.179744
812,0.179687
814,0.179631
816,0.179574
818,0.179518
820,0.179461
822,0.179405
824,0.179349
826,0.179292
828,0.179236
830,0.179180
832,0.179124
834,0.179068
836,0.179012
838,0.178956
840,0.178900
842,0.178844
844,0.178788
846,0.178732
848,0.178676
850,0.178620
852,0.178565
854,0.178509
856,0.178453
858,0.178398
860,0.178342
862,0.178287
864,0.178231
866,0.178176
868,0.178120
870,0.178065
872,0.178010
874,0.177954
876,0.177899
878,0.177844
880,0.177789
882,0.177733
884,0.177678
886,0.177623
888,0.177568
890,0.177513
892,0.177458
894,0.177403
896,0.177348
898,0.177294
900,0.177239
902,0.177184
904,0.177129
906,0.177075
908,0.177020
910,0.176965
912,0.176911
914,0.176856
916,0.176802
918,0.176747
920,0.176693
922,0.176638
924,0.176584
926,0.176529
928,0.176475
930,0.176421
932,0.176366
934,0.176312
936,0.176258
938,0.176204
940,0.176150
942,0.176096
944,0.176041
946,0.175987
948,0.175933
950,0.175879
952,0.175825
954,0.175771
956,0.175718
958,0.175664
960,0.175610
962,0.175556
964,0.175502
966,0.175448
968,0.175395
970,0.175341
972,0.175287
974,0.175234
976,0.175180
978,0.175126
980,0.175073
982,0.175019
984,0.174966
986,0.174912
988,0.174859
990,0.174805
992,0.174752
994,0.174699
996,0.174645
998,0.174592
