0,0.202840
2,0.202253
4,0.201781
6,0.201372
8,0.201007
10,0.200672
12,0.200362
14,0.200071
16,0.199796
18,0.199534
20,0.199285
22,0.199045
24,0.198815
26,0.198592
28,0.198377
30,0.198169
32,0.197966
34,0.197769
36,0.197577
38,0.197389
40,0.197206
42,0.197027
44,0.196852
46,0.196680
48,0.196512
50,0.196347
52,0.196185
54,0.196025
56,0.195869
58,0.195715
60,0.195563
62,0.195414
64,0.195266
66,0.195121
68,0.194978
70,0.194837
72,0.194698
74,0.194560
76,0.194425
78,0.194290
80,0.194158
82,0.194027
84,0.193898
86,0.193769
88,0.193643
90,0.193517
92,0.193393
94,0.193271
96,0.193149
98,0.193029
100,0.192910
102,0.192791
104,0.192674
106,0.192558
108,0.192443
110,0.192329
112,0.192217
114,0.192104
116,0.191993
118,0.191883
120,0.191774
122,0.191665
124,0.191558
126,0.191451
128,0.191345
130,0.191239
132,0.191135
134,0.191031
136,0.190928
138,0.190826
140,0.190724
142,0.190623
144,0.190522
146,0.190423
148,0.190324
150,0.190225
152,0.190127
154,0.190030
156,0.189933
158,0.189837
160,0.189742
162,0.189647
164,0.189552
166,0.189458
168,0.189365
170,0.189272
172,0.189180
174,0.189088
176,0.188996
178,0.188905
180,0.188815
182,0.188725
184,0.188635
186,0.188546
188,0.188457
190,0.188369
192,0.188281
194,0.188194
196,0.188107
198,0.188020
200,0.187934
202,0.187848
204,0.187762
206,0.187677
208,0.187592
210,0.187508
212,0.187424
214,0.187340
216,0.187257
218,0.187174
220,0.187091
222,0.187009
224,0.186927
226,0.186845
228,0.186764
230,0.186683
232,0.186602
234,0.186521
236,0.186441
238,0.186361
240,0.186282
242,0.186202
244,0.186123
246,0.186045
248,0.185966
250,0.185888
252,0.185810
254,0.185732
256,0.185655
258,0.185578
260,0.185501
262,0.185424
264,0.185348
266,0.185272
268,0.185196
270,0.185120
272,0.185045
274,0.184969
276,0.184895
278,0.184820
280,0.184745
282,0.184671
284,0.184597
286,0.184523
288,0.184449
290,0.184376
292,0.184303
294,0.184229
296,0.184157
298,0.184084
300,0.184012
302,0.183939
304,0.183867
306,0.183795
308,0.183724
310,0.183652
312,0.183581
314,0.183510
316,0.183439
318,0.183368
320,0.183298
322,0.183227
324,0.183157
326,0.183087
328,0.183017
330,0.182947
332,0.182878
334,0.182809
336,0.182739
338,0.182670
340,0.182601
342,0.182533
344,0.182464
346,0.182396
348,0.182328
350,0.182259
352,0.182192
354,0.182124
356,0.182056
358,0.181989
360,0.181921
362,0.181854
364,0.181787
366,0.181720
368,0.181653
370,0.181587
372,0.181520
374,0.181454
376,0.181388
378,0.181322
380,0.181256
382,0.181190
384,0.181124
386,0.181059
388,0.180993
390,0.180928
392,0.180863
394,0.180798
396,0.180733
398,0.180668
400,0.180603
402,0.180539
404,0.180474
406,0.180410
408,0.180346
410,0.180282
412,0.180218
414,0.180154
416,0.180090
418,0.180027
420,0.179963
422,0.179900
424,0.179837
426,0.179774
428,0.179711
430,0.179648
432,0.179585
434,0.179522
436,0.179460
438,0.179397
440,0.179335
442,0.179272
444,0.179210
446,0.179148
448,0.179086
450,0.179024
452,0.178963
454,0.178901
456,0.178839
458,0.178778
460,0.178717
462,0.178655
464,0.178594
466,0.178533
468,0.178472
470,0.178411
472,0.178351
474,0.178290
476,0.178229
478,0.178169
480,0.178108
482,0.178048
484,0.177988
486,0.177928
488,0.177868
490,0.177808
492,0.177748
494,0.177688
496,0.177628
498,0.177569
500,0.177509
502,0.177450
504,0.177391
506,0.177331
508,0.177272
510,0.177213
512,0.177154
514,0.177095
516,0.177036
518,0.176978
520,0.176919
522,0.176860
524,0.176802
526,0.176744
528,0.176685
530,0.176627
532,0.176569
534,0.176511
536,0.176453
538,0.176395
540,0.176337
542,0.176279
544,0.176221
546,0.176164
548,0.176106
550,0.176049
552,0.175991
554,0.175934
556,0.175876
558,0.175819
560,0.175762
562,0.175705
564,0.175648
566,0.175591
568,0.175534
570,0.175478
572,0.175421
574,0.175364
576,0.175308
578,0.175251
580,0.175195
582,0.175138
584,0.175082
586,0.175026
588,0.174970
590,0.174914
592,0.174858
594,0.174802
596,0.174746
598,0.174690
600,0.174634
602,0.174579
604,0.174523
606,0.174467
608,0.174412
610,0.174357
612,0.174301
614,0.174246
616,0.174191
618,0.174135
620,0.174080
622,0.174025
624,0.173970
626,0.173915
628,0.173860
630,0.173806
632,0.173751
634,0.173696
636,0.173641
638,0.173587
640,0.173532
642,0.173478
644,0.173423
646,0.173369
648,0.173315
650,0.173261
652,0.173206
654,0.173152
656,0.173098
658,0.173044
660,0.172990
662,0.172936
664,0.172883
666,0.172829
668,0.172775
670,0.172721
672,0.172668
674,0.172614
676,0.172561
678,0.172507
680,0.172454
682,0.172400
684,0.172347
686,0.172294
688,0.172241
690,0.172187
692,0.172134
694,0.172081
696,0.172028
698,0.171975
700,0.171922
702,0.171870
704,0.171817
706,0.171764
708,0.171711
710,0.171659
712,0.171606
714,0.171553
716,0.171501
718,0.171448
720,0.171396
722,0.171344
724,0.171291
726,0.171239
728,0.171187
730,0.171135
732,0.171082
734,0.171030
736,0.170978
738,0.170926
740,0.170874
742,0.170822
744,0.170771
746,0.170719
748,0.170667
750,0.170615
752,0.170563
754,0.170512
756,0.170460
758,0.170409
760,0.170357
762,0.170306
764,0.170254
766,0.170203
768,0.170151
770,0.170100
772,0.170049
774,0.169998
776,0.169946
778,0.169895
780,0.169844
782,0.169793
784,0.169742
786,0.169691
788,0.169640
790,0.169589
792,0.169538
794,0.169487
796,0.169436
798,0.169386
800,0.169335
802,0.169284
804,0.169234
806,0.169183
808,0.169132
810,0.169082
812,0.169031
814,0.168981
816,0.168930
818,0.168880
820,0.168830
822,0.168779
824,0.168729
826,0.168679
828,0.168628
830,0.168578
832,0.168528
834,0.168478
836,0.168428
838,0.168378
840,0.168328
842,0.168278
844,0.168228
846,0.168178
848,0.168128
850,0.168078
852,0.168028
854,0.167978
856,0.167929
858,0.167879
860,0.167829
862,0.167779
864,0.167730
866,0.167680
868,0.167631
870,0.167581
872,0.167532
874,0.167482
876,0.167433
878,0.167383
880,0.167334
882,0.167284
884,0.167235
886,0.167186
888,0.167136
890,0.167087
892,0.167038
894,0.166989
896,0.166939
898,0.166890
900,0.166841
902,0.166792
904,0.166743
906,0.166694
908,0.166645
910,0.166596
912,0.166547
914,0.166498
916,0.166449
918,0.166400
920,0.166351
922,0.166302
924,0.166253
926,0.166205
928,0.166156
930,0.166107
932,0.166058
934,0.166010
936,0.165961
938,0.165912
940,0.165864
942,0.165815
944,0.165766
946,0.165718
948,0.165669
950,0.165621
952,0.165572
954,0.165524
956,0.165475
958,0.165427
960,0.165378
962,0.165330
964,0.165282
966,0.165233
968,0.165185
970,0.165137
972,0.165088
974,0.165040
976,0.164992
978,0.164943
980,0.164895
982,0.164847
984,0.164799
986,0.164751
988,0.164703
990,0.164654
992,0.164606
994,0.164558
996,0.164510
998,0.164462
