0,0.327539
2,0.327523
4,0.327506
6,0.327490
8,0.327473
10,0.327456
12,0.327440
14,0.327423
16,0.327406
18,0.327389
20,0.327372
22,0.327354
24,0.327337
26,0.327320
28,0.327302
30,0.327285
32,0.327268
34,0.327250
36,0.327233
38,0.327215
40,0.327198
42,0.327180
44,0.327162
46,0.327145
48,0.327127
50,0.327109
52,0.327092
54,0.327074
56,0.327056
58,0.327038
60,0.327020
62,0.327002
64,0.326984
66,0.326966
68,0.326948
70,0.326930
72,0.326911
74,0.326893
76,0.326875
78,0.326857
80,0.326839
82,0.326820
84,0.326802
86,0.326784
88,0.326765
90,0.326747
92,0.326728
94,0.326710
96,0.326691
98,0.326673
100,0.326654
102,0.326635
104,0.326617
106,0.326598
108,0.326579
110,0.326560
112,0.326542
114,0.326523
116,0.326504
118,0.326485
120,0.326466
122,0.326447
124,0.326428
126,0.326409
128,0.326390
130,0.326371
132,0.326352
134,0.326333
136,0.326314
138,0.326295
140,0.326275
142,0.326256
144,0.326237
146,0.326217
148,0.326198
150,0.326179
152,0.326159
154,0.326140
156,0.326120
158,0.326101
160,0.326081
162,0.326062
164,0.326042
166,0.326023
168,0.326003
170,0.325983
172,0.325964
174,0.325944
176,0.325924
178,0.325904
180,0.325884
182,0.325864
184,0.325845
186,0.325825
188,0.325805
190,0.325785
192,0.325765
194,0.325745
196,0.325725
198,0.325705
200,0.325684
202,0.325664
204,0.325644
206,0.325624
208,0.325604
210,0.325583
212,0.325563
214,0.325543
216,0.325523
218,0.325502
220,0.325482
222,0.325461
224,0.325441
226,0.325420
228,0.325400
230,0.325379
232,0.325359
234,0.325338
236,0.325317
238,0.325297
240,0.325276
242,0.325255
244,0.325235
246,0.325214
248,0.325193
250,0.325172
252,0.325152
254,0.325131
256,0.325110
258,0.325089
260,0.325068
262,0.325047
264,0.325026
266,0.325005
268,0.324984
270,0.324963
272,0.324942
274,0.324921
276,0.324899
278,0.324878
280,0.324857
282,0.324836
284,0.324814
286,0.324793
288,0.324772
290,0.324750
292,0.324729
294,0.324708
296,0.324686
298,0.324665
300,0.324643
302,0.324622
304,0.324600
306,0.324579
308,0.324557
310,0.324536
312,0.324514
314,0.324492
316,0.324471
318,0.324449
320,0.324427
322,0.324405
324,0.324383
326,0.324362
328,0.324340
330,0.324318
332,0.324296
334,0.324274
336,0.324252
338,0.324230
340,0.324208
342,0.324186
344,0.324164
346,0.324142
348,0.324120
350,0.324098
352,0.324076
354,0.324054
356,0.324031
358,0.324009
360,0.323987
362,0.323965
364,0.323942
366,0.323920
368,0.323898
370,0.323875
372,0.323853
374,0.323830
376,0.323808
378,0.323785
380,0.323763
382,0.323740
384,0.323718
386,0.323695
388,0.323673
390,0.323650
392,0.323627
394,0.323605
396,0.323582
398,0.323559
400,0.323537
402,0.323514
404,0.323491
406,0.323468
408,0.323446
410,0.323423
412,0.323400
414,0.323377
416,0.323354
418,0.323331
420,0.323308
422,0.323285
424,0.323262
426,0.323239
428,0.323216
430,0.323193
432,0.323170
434,0.323146
436,0.323123
438,0.323100
440,0.323077
442,0.323054
444,0.323030
446,0.323007
448,0.322984
450,0.322961
452,0.322937
454,0.322914
456,0.322891
458,0.322867
460,0.322844
462,0.322820
464,0.322797
466,0.322773
468,0.322750
470,0.322726
472,0.322703
474,0.322679
476,0.322655
478,0.322632
480,0.322608
482,0.322584
484,0.322561
486,0.322537
488,0.322513
490,0.322489
492,0.322465
494,0.322442
496,0.322418
498,0.322394
500,0.322370
502,0.322346
504,0.322322
506,0.322298
508,0.322274
510,0.322250
512,0.322226
514,0.322202
516,0.322178
518,0.322154
520,0.322130
522,0.322106
524,0.322082
526,0.322058
528,0.322034
530,0.322009
532,0.321985
534,0.321961
536,0.321937
538,0.321912
540,0.321888
542,0.321863
544,0.321839
546,0.321815
548,0.321790
550,0.321766
552,0.321741
554,0.321717
556,0.321692
558,0.321668
560,0.321643
562,0.321619
564,0.321594
566,0.321570
568,0.321545
570,0.321520
572,0.321496
574,0.321471
576,0.321446
578,0.321422
580,0.321397
582,0.321372
584,0.321347
586,0.321323
588,0.321298
590,0.321273
592,0.321248
594,0.321223
596,0.321198
598,0.321173
600,0.321148
602,0.321123
604,0.321098
606,0.321073
608,0.321048
610,0.321023
612,0.320998
614,0.320973
616,0.320948
618,0.320923
620,0.320898
622,0.320872
624,0.320847
626,0.320822
628,0.320797
630,0.320771
632,0.320746
634,0.320721
636,0.320696
638,0.320670
640,0.320645
642,0.320620
644,0.320594
646,0.320569
648,0.320543
650,0.320518
652,0.320492
654,0.320467
656,0.320441
658,0.320416
660,0.320390
662,0.320365
664,0.320339
666,0.320313
668,0.320288
670,0.320262
672,0.320236
674,0.320211
676,0.320185
678,0.320159
680,0.320133
682,0.320108
684,0.320082
686,0.320056
688,0.320030
690,0.320004
692,0.319979
694,0.319953
696,0.319927
698,0.319901
700,0.319875
702,0.319849
704,0.319823
706,0.319797
708,0.319771
710,0.319745
712,0.319719
714,0.319693
716,0.319667
718,0.319641
720,0.319614
722,0.319588
724,0.319562
726,0.319536
728,0.319510
730,0.319483
732,0.319457
734,0.319431
736,0.319405
738,0.319378
740,0.319352
742,0.319326
744,0.319299
746,0.319273
748,0.319246
750,0.319220
752,0.319194
754,0.319167
756,0.319141
758,0.319114
760,0.319088
762,0.319061
764,0.319035
766,0.319008
768,0.318981
770,0.318955
772,0.318928
774,0.318902
776,0.318875
778,0.318848
780,0.318822
782,0.318795
784,0.318768
786,0.318741
788,0.318715
790,0.318688
792,0.318661
794,0.318634
796,0.318607
798,0.318580
800,0.318554
802,0.318527
804,0.318500
806,0.318473
808,0.318446
810,0.318419
812,0.318392
814,0.318365
816,0.318338
818,0.318311
820,0.318284
822,0.318257
824,0.318230
826,0.318203
828,0.318175
830,0.318148
832,0.318121
834,0.318094
836,0.318067
838,0.318040
840,0.318012
842,0.317985
844,0.317958
846,0.317931
848,0.317903
850,0.317876
852,0.317849
854,0.317821
856,0.317794
858,0.317766
860,0.317739
862,0.317712
864,0.317684
866,0.317657
868,0.317629
870,0.317602
872,0.317574
874,0.317547
876,0.317519
878,0.317492
880,0.317464
882,0.317436
884,0.317409
886,0.317381
888,0.317354
890,0.317326
892,0.317298
894,0.317271
896,0.317243
898,0.317215
900,0.317187
902,0.317160
904,0.317132
906,0.317104
908,0.317076
910,0.317048
912,0.317021
914,0.316993
916,0.316965
918,0.316937
920,0.316909
922,0.316881
924,0.316853
926,0.316825
928,0.316797
930,0.316769
932,0.316741
934,0.316713
936,0.316685
938,0.316657
940,0.316629
942,0.316601
944,0.316573
946,0.316544
948,0.316516
950,0.316488
952,0.316460
954,0.316432
956,0.316404
958,0.316375
960,0.316347
962,0.316319
964,0.316291
966,0.316262
968,0.316234
970,0.316206
972,0.316177
974,0.316149
976,0.316121
978,0.316092
980,0.316064
982,0.316035
984,0.316007
986,0.315979
988,0.315950
990,0.315922
992,0.315893
994,0.315865
996,0.315836
998,0.315807
